scenario,forecast_basis,horizon,mechanism,metric,unit,draws,seed,mean,median,p05,p10,p25,p75,p90,p95,probability_zero,evidence_status
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_free_reserve,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_funding_lost_to_surcharge,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_gross_threshold,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_pledge_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_project_funding,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_project_target,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_reserve_cash,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_returned_or_cancelled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,donation_displacement,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,failed_settlement_losses,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,gross_planned_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,lapsed_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,legal_cash_costs,USD,200000,69520660826,45561.4367308,41556.0985555,12587.1731474,16467.1006835,25265.1938138,62988.8678333,81768.2169928,91304.7670235,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,net_causal_cash,USD,200000,69520660826,-334793.900807,-325996.954999,-531811.485296,-487439.566808,-409636.605044,-251439.666178,-195580.641697,-167475.976011,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,new_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,ordinary_action_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,personal_income_transfers,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,processor_fees,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,redirect_cleared_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,redirect_matcher_addon_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,redirect_payment_settlement_loss,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,redirect_settled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,refund_losses,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,rescued_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,review_cash_costs,USD,200000,69520660826,66651.1910396,61335.372124,22416.2070039,27764.0591006,39569.5960672,89744.9229408,115183.561414,128064.194954,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,security_cash_costs,USD,200000,69520660826,45479.4457548,41488.0100814,12578.9928864,16525.7715597,25219.8498958,62776.3301485,81743.4248738,91190.1001158,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,skilled_work_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,successful_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,support_cash_costs,USD,200000,69520660826,92323.2661587,85069.8248283,28963.2090662,36956.1051208,54089.2635694,125230.305104,160921.631026,178969.130573,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,support_review_coordination_hours,hours,200000,69520660826,890180.796466,864162.097972,400140.905246,486856.979032,658778.91685,1112433.26072,1335268.67092,1447642.35128,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,timing_only_shifts,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,unmatched_fallback_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,five_year_cumulative,platform_shared,within_high_impact_reallocation,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,api_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,bonus_transfer_fees,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,cash_operating_costs,USD,200000,69520660826,26348.6918577,14179.0852136,1104.27582082,2075.06239696,5413.91073955,32784.8510752,63525.5742577,91230.588799,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,cause_directed_cash,USD,200000,69520660826,388668.230248,240082.175606,20021.3755084,37068.2934985,94691.3693372,523100.992555,940909.314467,1270237.02733,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,chargeback_losses,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,cloud_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_complementary_role_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_consumption_change,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_direct_trades,commitments,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_same_action_coacts,groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_skilled_work,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,completed_transport_carbon,commitments_or_groups,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_bonus_paid,USD_internal_transfer,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_free_reserve,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_funding_lost_to_surcharge,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_gross_threshold,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_pledge_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_project_funding,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_project_target,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_reserve_cash,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_returned_or_cancelled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,donation_displacement,USD,200000,69520660826,2575.45446497,859.826528339,32.7690491572,71.6387486747,244.139311691,2644.31080026,6540.87715996,10712.9452523,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,failed_settlement_losses,USD,200000,69520660826,14972.2214179,5862.70568311,341.852929051,672.294845509,1964.05258531,16000.9213478,36841.1947193,58757.0078651,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,gross_planned_principal,USD,200000,69520660826,1934296.44914,1773664.03578,583952.366689,761821.180437,1163210.1699,2555366.24774,3340088.29336,3826072.96371,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,lapsed_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,legal_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,net_causal_cash,USD,200000,69520660826,273877.991852,166261.05305,13581.4956644,25437.4514237,65466.9153755,366730.379168,665049.331451,902976.462241,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,new_cash,USD,200000,69520660826,10300.2891841,3765.69655104,141.598702392,310.654124551,1075.35872275,11416.8730936,27010.4778286,42633.819929,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,ordinary_action_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,personal_income_transfers,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,processor_fees,USD,200000,69520660826,11376.4704398,6524.5606688,512.497580113,964.371749945,2509.061575,14788.8238914,27981.9503434,38952.1406058,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,redirect_cleared_principal,USD,200000,69520660826,362523.758828,225997.196156,19222.1099398,35368.5977204,89884.275992,490171.81383,876292.38248,1175396.96616,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,redirect_matcher_addon_cash,USD,200000,69520660826,41116.6928386,19267.5537165,1047.5928689,2116.07554264,6352.5899628,51007.6906955,106217.922811,156159.019289,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,redirect_payment_settlement_loss,USD,200000,69520660826,14972.2214179,5862.70568311,341.852929051,672.294845509,1964.05258531,16000.9213478,36841.1947193,58757.0078651,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,redirect_settled_principal,USD,200000,69520660826,349076.665249,216800.348199,18395.4766272,33922.7249295,86038.5521607,471324.049273,843614.080805,1134146.97268,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,refund_losses,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,rescued_cash,USD,200000,69520660826,292501.848991,180023.783302,15190.1699349,28081.3466758,71543.2882023,393165.408469,707372.274438,955531.109792,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,review_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,security_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,skilled_work_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,successful_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,support_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,support_review_coordination_hours,hours,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,timing_only_shifts,USD,200000,69520660826,695.595623777,153.213364074,0,0,17.4611426683,647.663779876,1845.39764554,3175.4487773,0.160245,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,unmatched_fallback_cash,USD,200000,69520660826,1571772.69032,1438948.70368,488047.766783,631274.120623,954356.472366,2058243.58202,2705208.59919,3107551.57959,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,redirect,within_high_impact_reallocation,USD,200000,69520660826,56574.816258,26642.6400273,1818.72468303,3474.61674369,9579.53807815,67176.9451014,142103.315411,213223.83124,0,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,api_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,bonus_transfer_fees,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,cash_operating_costs,USD,200000,69520660826,184.505195476,9.16431376806,0,0,0,99.7342005887,423.356354884,870.638367931,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,cause_directed_cash,USD,200000,69520660826,2067.73417729,109.644273613,0,0,0,1177.25179064,4956.77040744,10045.1476426,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,chargeback_losses,USD,200000,69520660826,22.3696406473,0.443845575217,0,0,0,6.34824101349,34.6566026486,83.8321508626,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,cloud_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_complementary_role_coacts,groups,200000,69520660826,0.111070067861,0.00197297463647,0,0,0,0.032364166891,0.185355352929,0.452663005062,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_consumption_change,commitments_or_groups,200000,69520660826,6.49801714627,0.280356914316,0,0,0,3.12208879422,13.8971200595,29.7617964719,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_dietary_animal_product,commitments_or_groups,200000,69520660826,8.12252143283,0.350446142895,0,0,0,3.90261099277,17.3714000744,37.2022455899,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_direct_trades,commitments,200000,69520660826,34.234171977,1.49192670778,0,0,0,16.7116493624,73.6478232631,157.847242131,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_learning_forecasting_strategic_reasoning,commitments_or_groups,200000,69520660826,6.49801714627,0.280356914316,0,0,0,3.12208879422,13.8971200595,29.7617964719,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_same_action_coacts,groups,200000,69520660826,0.488354815647,0.0115276256857,0,0,0,0.167889606363,0.892239645542,2.08922408889,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_skilled_work,commitments_or_groups,200000,69520660826,7.75852541777,0.287302460161,0,0,0,3.43147191295,15.8092069463,34.7819253506,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,completed_transport_carbon,commitments_or_groups,200000,69520660826,5.95651571741,0.256993838123,0,0,0,2.86191472803,12.7390267212,27.2816467659,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_bonus_liability_locked,USD_internal_liability,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_bonus_liability_released,USD_internal_liability,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_bonus_paid,USD_internal_transfer,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_capacity_waiting_pledges,USD_pledge_principal,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_free_reserve,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_funding_lost_to_surcharge,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_gross_threshold,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_incremental_funding_caused_by_bonus,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_pledge_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_project_funding,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_project_target,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_required_surcharge,USD_internal_threshold_component,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_reserve_cash,USD_reserve_state,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_returned_or_cancelled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,dac_surcharge_inflow,USD_internal_transfer,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,donation_displacement,USD,200000,69520660826,198.455150615,6.58921652633,0,0,0,82.8081156221,400.114670345,891.679250954,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,failed_settlement_losses,USD,200000,69520660826,21.9106379351,0.445623783839,0,0,0,6.37318854956,34.4106498455,83.075165946,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,gross_planned_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,lapsed_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,legal_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,net_causal_cash,USD,200000,69520660826,390.128399393,1.03322736511,-33.493263713,-1.88706180598,0,118.478776765,776.030823956,1866.51077006,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,new_cash,USD,200000,69520660826,773.088745484,28.6542463452,0,0,0,357.51138307,1680.51845138,3618.02494706,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,ordinary_action_hours,hours,200000,69520660826,37.60433608,1.14169924615,0,0,0,15.028709909,73.7034649751,165.473761886,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,personal_income_transfers,USD,200000,69520660826,1335.77429841,64.9006052037,0,0,0,710.171355228,3061.23408976,6385.66044961,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,processor_fees,USD,200000,69520660826,99.834479188,5.16611684576,0,0,0,55.8458758469,235.672626369,484.174861981,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,redirect_cleared_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,redirect_matcher_addon_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,redirect_payment_settlement_loss,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,redirect_settled_principal,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,refund_losses,USD,200000,69520660826,40.3904377053,0.927749686155,0,0,0,12.6618622173,66.4608740356,158.856873455,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,rescued_cash,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,review_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,security_cash_costs,USD,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,skilled_work_hours,hours,200000,69520660826,9.75617228034,0.229958691,0,0,0,3.36934643587,17.586426769,41.3050425432,0.344575,prior_driven_synthetic_not_empirical
direct_trade_underperformance,conditional,eoy5_annualized_run_rate,direct,successful_dac_projects,projects,200000,69520660826,0,0,0,0,0,0,0,0,1,prior_driven_synthetic_not_empirical
